comment,created,author,extra_relation,update_type,ticket
"Hi, 

I pulled all the publications in the Official Gazette. According to one of them company is owned by following two Luxembourg companies: ANDERSON INVEST S.A.H. (22.134 shares) and GENERAL INVEST HOLDING S.A. (9.486 shares). I was unable to determine who owns the other two. 

Official records from the registry in Luxembourg cost 28 euro per company file. Would your organization be able to cover costs? 

Orbis database lists Luxembourg company as subsidiary of All4IT Group in Belgium. To confirm that we would have to get all original records.

Please take a look at the names of directors and see if it fits with what your story is. 

Best, Miranda 
",2014-01-21 14:08:09.496290,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5r9oCDA
,2014-01-21 14:08:09.969050,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5r9oCDA
,2014-01-21 14:09:34.028620,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5r9oCDA
,2015-01-06 10:17:56.953170,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5r9oCDA
,2014-01-14 13:33:38.463390,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSC1VzZXJQcm9maWxlGNniGww,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5oN8CDA
"Dear Lawrence,

we were able to confirm that the company Wilderness Safaris Ltd exists in Bermuda. It was incorporated on 5-Apr-1995.
If you really need original records, some information might be obtained from their registry. Registry of directors could be available but the registry normally does not keep information on shareholders. I don't know about annual reports, but it's not highly likely we will get them.
These records can be quite costly (40+ dollars) and it takes minimum 3 weeks to get them. In case you still want us to try to get the original records, your organization need to cover the costs?

Results from Orbis (a high-quality global database) shows that Wilderness Safaris Ltd (BM) is owned by Wilderness Holdings Ltd (BW) along with 47 other subsidiaries.

Wilderness Safaris Ltd (BW) is owned by:

Wine Investments Ltd (GB) - 25,92%
Puma SE (DE) - 25,10%
Kering (FR) - 5%
Capital Africa Ltd (ZA) - (percentage not available)

Wine Investments Ltd (GB) is owned and managed by:
- Allan Struthers Wilson - 50%
- Alexandra Patricia Wilson - 50%

If you don't have one, I advise you to open an account on www.duedil.com and you can research this company and the Wilsons more there.
If you want original records and annual reports which will tell you the most about a company, all the links you need are in the ""Business Registries"" section of ID.

Puma SE is the company that owns the big sports equipment and clothing brand - Puma and is owned by Famille Pinault

Kering is a French company also owned by Famille Pinault (www.kering.com)

Capital Africa Ltd is a fund. Further research would be needed to determine what kind of fond.

Now, that's what the ownership structure is about. Yes this company exist in an offshore jurisdiction but keep in mind that it's not illegal and that a lot of the world's largest corporations keep their money in offshores. It's really not uncommon. Now proving that as you said it ""owns several other companies and it is central to all the corruption in this country"" is going to need a lot of other proofs.

The first link from the ID that you sent means that the term you searched for was found in the Official Gazette of Luxembourg. If you searched for the same thing on the official site of the gazette you wouldn't get anything because it only searches through company names, not through the entire content of the publications.

In this case Wilderness Safaris Ltd (BM) was represented (by Russel Friedman, Colin Bell and/or Andy Payneat) a general board meeting of the company Norisco Holdings S.A. (LU) on 10-Nov-1999 and 19-Jul-2008.
The second link you sent means that there is a company registered in Panama called Masire Overseas, incorporated on 3-Dec-2010.
Its directors are:
Ida A. de Rodriguez
Carlos Bryden
Isolda Moran Anira

Its subscribers are:
Ida Lides Arjona de Rodriguez
Carlos Armando Bryden Gonzalez

All of them are also subscribers and directors in dozens of other companies which means they are highly likely to be proxies for someone else.
Sir Masire did not appear in any other companies in the general databases.

If you need an in-depth research of individuals you would need to file a separate request with their exact names and spelling variations, dates of birth, addresses, family members and closest associates.

This is all I have for you for now. Please take a look at it and if you need additional information about these people and companies, please file them in separate requests, it will be easier for both of us to keep track of the information. 

Best,

Lejla Camdzic
ID researcher",2014-01-22 09:00:53.678660,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5oN8CDA
,2014-01-22 09:00:54.309440,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5oN8CDA
,2014-01-22 09:02:26.109810,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5oN8CDA
All currently available information provided.,2014-01-22 12:42:40.399920,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5oN8CDA
,2014-01-22 12:42:53.445930,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBj5oN8CDA
,2014-01-14 13:53:15.961840,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
,2014-01-14 13:55:53.343150,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hi David,

the record from Gibraltar only showed proxy shareholders and directors. As you'll see the company only filed one annual report so far. There is a slight chance that it would contain some more information than this profile we got.
Other than that Orbis and Lexis searches showed that there is a ""foreign company"" registered in 2013 in Belgium called ""Congleton Properties Gibro Group"" but no other information is available. I believe that the local registry in Belgium should reveal more.

Best,

Lejla",2014-01-14 14:22:47.097960,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
,2014-01-14 14:02:53.136710,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Thanks a lot for the Lexis search, Lejla, and for the Gibraltar registry document.
Yes the company is identified in Belgium since 18 July 2013. 
http://kbopub.economie.fgov.be/kbopub/toonondernemingps.html?ondernemingsnummer=537179565
Will enquire what this means.
Encore merci.
Cheers,
David",2014-01-14 15:15:13.737800,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
It's obviously linked to the document I posted above. The board meeting during which Congleton became a director was held on 18 July...,2014-01-14 15:18:04.924520,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Last question, could you do a quick Lexis/Orbis search on Leon-Francois Deferm?",2014-01-14 15:20:02.602360,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hey David,

I can try to do more on tomorrow, but this is the only place where he appears. On Orbis though. On Lexis, he's nowhere to be found... yet",2014-01-14 15:31:08.902030,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Thank you for the search, Lejla. Yes if you can find any information on Léon François Deferm, it's highly welcome. I know he lives in Thailand, Argentina and Spain (Marbella). He used to live in Costa Rica in the mid 1990s.",2014-01-15 18:04:22.002040,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hi David,

Deferm doesn't appear in any of the sources available to me :-/
We were also wondering if you'll need the full file from Gibraltar. If not, we would need to send you an invoice for reimbursement.

Best,

Lejla",2014-01-16 09:38:37.515620,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hi Lejla,
Well, how much does it cost for the documents? I thought it was a free service (""Billing Information: Non-profit; Charges: None"" is mentioned above). Have you already ordered them?
Is it possible to get a price list of the different services available through the Dashboard?
Cheers,
David",2014-01-16 09:54:38.880490,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hi Miranda,
I can pay (Visa, PayPal) but I would have appreciated to know the price in advance. It's like buying a pig in a poke. 20 pounds is highly expensive for such a ""light"" company profile compared to most jurisdictions. It's almost as expensive as in the Cayman Islands (36$). 
Now the question is: do the 20 pounds cover the profile and the scanned documents from Gibraltar, or only the digital profile (Congleton Properties Limited.pdf)? If it's only the digital profile, what's the additional fee for the documents?
Cheers,
David",2014-01-16 10:09:17.980150,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hi David,

I told you that you would need to cover the cost of actual records. We are not charging you any of our labor costs. Excerpt from Gibraltar is 20 pounds plus bank fees. 

We do cover the cost of records from media which have no chance to pay like small African or Middle East or Easter European media but we can't justify spending donor money for someone from Belgium. 

We are not charging you cost of Orbis or Lexis which we are paying significant amount of money for.

Best, Miranda 
",2014-01-16 09:58:29.766090,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
,2014-01-16 09:58:30.054100,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"Hi, it is only extract, but can check with office how much they would charge for just annual reports. Full print profile is usually about 40 pounds, but I guess one document should be less. 

Do you want us to check?

Best, Miranda ",2014-01-16 10:31:21.052670,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"It's a real business it seems... I stop it here. 20 pounds for such an extract that reveals nothing is a rip off. There's more information for free in the Belgian official journal (the name of the representative of the company f.i.) than from Gibraltar records. Thank you anyway for your help and the additional research in the databases.
Cheers,
David",2014-01-16 10:40:35.402670,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJnM2wIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
"In most of the cases we dealt so far with Gibraltar was a great resource, but yes, they are expensive, same as BVI. Usually it costs 50-70 USD to get staff. 

And yes, sometimes you can learn more about offshore from a local registry then from the offshore registry as well. It is always good to get all records filed locally  but most reporters never go to the registry and request all copies. 

Best, Miranda ",2014-01-16 11:25:54.341340,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
All available records provided.,2014-01-17 09:59:09.639130,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBiJ798CDA
,2014-01-14 14:17:35.692100,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJm94AIM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
,2014-01-14 14:19:04.929110,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
,2014-01-14 14:19:05.361020,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
,2014-01-14 14:19:11.911580,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
"Hi Kristina,

I can also get you official extract but that costs CHF 20 and will only give information about representative, board of directors, power of signature, purpose etc.

Shareholders in Lichtenstein are not public (nor available in the registry). 

Let me know if you really need it or Orbis is enough.

Best, Miranda  ",2014-01-14 14:21:31.618310,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
"Thanks, Miranda, 
How should we pay for that extract? 
",2014-01-14 14:41:42.386130,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJm94AIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
"Is this for OCCRP story? U don't need to pay, but question is do you really need it because Orbis file I attached has all the information you will get in extract. So paying will not give u much more except certified paper. 

Did u look at files I sent? ",2014-01-14 14:46:47.607670,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGPn4mwEM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
"No, this is a local story, and I think it is enough. I will let you know if need the extract.
Thank you very much.",2014-01-14 18:35:52.876190,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGJm94AIM,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
All currently available information provided.,2014-01-17 13:24:00.992060,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
,2014-01-17 13:24:01.423200,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBipi-ECDA
,2014-01-14 14:42:27.765680,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyKMKDA,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBi52eECDA
,2014-01-14 15:15:26.929020,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBi52eECDA
,2014-01-14 15:15:28.634840,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBi52eECDA
,2014-01-14 15:15:34.325640,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBi52eECDA
"Hi Paul,

here are the records.",2014-01-14 15:16:37.061610,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBi52eECDA
,2014-01-14 15:16:44.683780,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyDwsSBlRpY2tldBi52eECDA
